event_id,selection_group,origin_time_utc,event_lat,event_lon,event_depth_km,source_x_km,source_y_km,source_z_km,magnitude,rms_s,phases,network,station,location,channel,station_lat,station_lon,receiver_x_km,receiver_y_km,pick_time_utc,travel_time_s,xml_file,n_picks,gap_deg,error_depth_km,quality_score
SGC2026dyufyp,bucaramanga_nest,2026-02-25T23:46:50.299999Z,6.804833333,-73.33816667,126.93,-37.3641157169423,-21.725953370439957,126.93,2.322036139,0.7,62,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2026-02-25T23:47:07.579668Z,17.279669,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2026dyufyp.xml,6,,,78.966108417
SGC2025kwxjex,domain_20_120,2025-06-04T02:46:42.570000Z,7.7535,-73.62483333,98.66,-69.03798309254421,83.87961999999997,98.66,2.296287153,0.7,62,CM,VMM07,00,HHZ,7.36,-73.85,-93.91670196060453,40.07520000000003,2025-06-04T02:46:57.531287Z,14.961287,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025kwxjex.xml,4,,,78.888861459
SGC2025ylypzu,domain_20_120,2025-12-13T10:44:36.189999Z,6.862333333,-74.11633333,82.09,-123.34393487329436,-15.325053370440045,82.09,2.294839551,0.9,64,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2025-12-13T10:44:48.363550Z,12.173551,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025ylypzu.xml,8,,,78.884518653
SGC2025frnqwh,bucaramanga_nest,2025-03-22T08:49:41.079999Z,7.4545,-73.19033333,135.83,-21.029974855034872,50.59494000000004,135.83,2.153127015,0.5,60,CM,CPAM3,20,EHZ,7.36444,-72.66475,37.04185215563891,40.56946080000001,2025-03-22T08:50:00.886136Z,19.806137,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025frnqwh.xml,6,,,78.459381045
SGC2022hkfulx,bucaramanga_nest,2022-04-15T17:13:51.229999Z,6.8805,-73.301,122.75,-33.257561517814516,-13.302740000000043,122.75,2.123373534,0.7,62,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2022-04-15T17:14:07.583236Z,16.353237,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022hkfulx.xml,7,,,78.370120602
SGC2025aylsfb,bucaramanga_nest,2025-01-14T07:40:24.329999Z,7.436166667,-73.204,136.15,-22.540008470544524,48.554073370440015,136.15,2.121139506,0.4,59,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-01-14T07:40:44.225436Z,19.895437,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025aylsfb.xml,5,,,78.363418518
SGC2024oxujcg,bucaramanga_nest,2024-07-30T06:05:59.969999Z,6.8115,-73.12283333,149.86,-13.571883816987318,-20.983820000000037,149.86,2.119261805,0.5,60,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-07-30T06:06:20.265614Z,20.295615,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oxujcg.xml,5,,,78.357785415
SGC2022rstsws,bucaramanga_nest,2022-09-09T00:13:48.479999Z,7.205833333,-73.18833333,135.57,-20.808994379833965,22.913366629560016,135.57,2.112996603,0.5,60,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-09-09T00:14:07.960189Z,19.48019,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022rstsws.xml,7,,,78.338989809
SGC2023abzyhw,domain_20_120,2023-01-02T02:06:58.439999Z,7.209333333,-73.65633333,96.05,-72.51842557696598,23.30298662956,96.05,2.109372645,0.7,62,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-01-02T02:07:11.369650Z,12.929651,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023abzyhw.xml,5,,,78.328117935
SGC2023uhtfle,bucaramanga_nest,2023-10-15T11:58:08.509999Z,6.754333333,-73.3685,123.5,-40.71565255586207,-27.347613370440005,123.5,2.096334338,0.6,61,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-10-15T11:58:25.588394Z,17.078395,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023uhtfle.xml,6,,,78.289003014
SGC2024aoxrzt,bucaramanga_nest,2024-01-09T02:57:29.210000Z,6.902833333,-73.2825,127.79,-31.213492122201004,-10.816593370439973,127.79,2.081990976,0.6,61,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2024-01-09T02:57:46.161137Z,16.951137,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024aoxrzt.xml,4,,,78.245972928
SGC2023aqxdaa,domain_20_120,2023-01-10T04:48:59.229999Z,6.542166667,-73.49683333,115.81,-54.89523267965306,-50.96600662955999,115.81,2.047263005,0.8,63,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-10T04:49:15.419995Z,16.189996,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023aqxdaa.xml,5,,,78.141789015
SGC2022swzvpe,bucaramanga_nest,2022-09-25T11:32:19.859999Z,6.5395,-73.52716667,130.65,-58.24677062347608,-51.26285999999996,130.65,2.030450993,0.7,62,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-09-25T11:32:37.690279Z,17.83028,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022swzvpe.xml,6,,,78.09135297899999
SGC2025nnisgv,domain_20_120,2025-07-11T09:33:28.390000Z,6.6375,-73.51366667,111.86,-56.755152415867194,-40.353499999999976,111.86,2.017929521,0.5,60,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-07-11T09:33:43.253823Z,14.863823,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025nnisgv.xml,5,,,78.053788563
SGC2024mllejc,bucaramanga_nest,2024-06-25T04:42:13.060000Z,6.8045,-73.32883333,127.82,-36.33287276273275,-21.76306,127.82,1.980163741,0.7,62,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-06-25T04:42:30.317436Z,17.257436,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024mllejc.xml,5,,,77.940491223
SGC2024oaayne,bucaramanga_nest,2024-07-17T07:37:31.460000Z,6.879166667,-73.31266667,126.43,-34.546614658123254,-13.451166629560023,126.43,1.976382862,0.6,61,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-07-17T07:37:48.677090Z,17.21709,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024oaayne.xml,5,,,77.929148586
SGC2025thfyim,bucaramanga_nest,2025-10-01T01:21:18.079999Z,7.4535,-73.15,138.63,-16.573535640107423,50.48362,138.63,2.596927651,0.9,63,CM,PAM,20,EHZ,7.34,-72.7,33.147071280213275,37.84879999999998,2025-10-01T01:21:38.017521Z,19.937522,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025thfyim.xml,5,,,77.790782953
SGC2025tmpugl,bucaramanga_nest,2025-10-03T23:40:39.869999Z,6.815166667,-73.12883333,143.36,-14.234825242591615,-20.57564662956003,143.36,2.551777619,0.5,59,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-10-03T23:40:59.007565Z,19.137566,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025tmpugl.xml,6,,,77.655332857
SGC2025iejkmx,bucaramanga_nest,2025-04-26T16:32:31.410000Z,6.831333333,-73.15366667,149.97,-16.97866687961096,-18.77597337044001,149.97,2.534156591,0.7,61,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-04-26T16:32:51.451557Z,20.041557,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025iejkmx.xml,5,,,77.602469773
SGC2023jmvhpf,bucaramanga_nest,2023-05-15T11:03:23.350000Z,6.8695,-73.3,128.16,-33.147071280213275,-14.527259999999956,128.16,2.519050649,0.7,61,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-05-15T11:03:39.395501Z,16.045501,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023jmvhpf.xml,5,,,77.557151947
SGC2024hsfwji,bucaramanga_nest,2024-04-19T01:51:54.229999Z,6.836333333,-73.18,145.75,-19.888242768128904,-18.21937337044002,145.75,2.470873479,0.5,59,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-04-19T01:52:13.875451Z,19.645452,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024hsfwji.xml,4,,,77.412620437
SGC2022ycttrf,bucaramanga_nest,2022-12-08T10:37:42.310000Z,7.484666667,-73.1555,144.86,-17.181231946911097,53.95309337043999,144.86,2.438765071,0.8,62,CM,CPAMP,10,HNZ,7.379,-72.6372,40.08585820153751,42.19027999999995,2022-12-08T10:38:02.504617Z,20.194617,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ycttrf.xml,6,,,77.316295213
SGC2023bgyjti,bucaramanga_nest,2023-01-18T22:38:39.450000Z,6.788,-73.32633333,125.43,-36.05664716873122,-23.59983999999997,125.43,2.430353849,0.7,61,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-18T22:38:56.036963Z,16.586963,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bgyjti.xml,5,,,77.291061547
SGC2024bhwovz,bucaramanga_nest,2024-01-19T10:48:40.539999Z,6.821166667,-73.10483333,147.95,-11.583059540174428,-19.907726629560003,147.95,2.418865498,0.5,59,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2024-01-19T10:49:00.544193Z,20.004194,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024bhwovz.xml,5,,,77.25659649400001
SGC2023wpfggw,domain_20_120,2023-11-16T21:25:13.619999Z,6.363166667,-73.52716667,114.04,-58.24677062347608,-70.89228662956002,114.04,2.257216215,0.7,61,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-11-16T21:25:29.811315Z,16.191316,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023wpfggw.xml,4,,,76.771648645
SGC2022xufgvc,domain_20_120,2022-12-03T18:44:35.979999Z,6.557333333,-73.5425,116.91,-59.94095389838668,-49.277653370440014,116.91,2.250072305,0.7,61,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2022-12-03T18:44:52.390761Z,16.410762,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022xufgvc.xml,4,,,76.750216915
SGC2023whonvn,domain_20_120,2023-11-12T17:30:13.140000Z,7.019833333,-73.39883333,115.87,-44.067189394783405,2.2078466295600254,115.87,2.239746922,0.6,60,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-11-12T17:30:28.927479Z,15.787479,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023whonvn.xml,6,,,76.719240766
SGC2024lukzbu,domain_20_120,2024-06-15T22:20:19.420000Z,7.437666667,-73.43466667,116.37,-48.0264236454101,48.721053370440025,116.37,2.234055911,0.6,60,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2024-06-15T22:20:36.923175Z,17.503175,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024lukzbu.xml,5,,,76.702167733
SGC2025mlqqyv,bucaramanga_nest,2025-06-26T07:27:59.270000Z,6.787,-73.34633333,126.49,-38.26645192074502,-23.711160000000007,126.49,2.2305822,0.5,59,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-06-26T07:28:16.437103Z,17.167103,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025mlqqyv.xml,4,,,76.6917466
SGC2025lrfmwd,domain_20_120,2025-06-15T04:21:48.960000Z,6.527833333,-73.50833333,117.04,-56.16587041206104,-52.56159337043997,117.04,2.192293785,0.6,60,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-06-15T04:22:04.762982Z,15.802982,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025lrfmwd.xml,5,,,76.576881355
SGC2023qposof,bucaramanga_nest,2023-08-24T02:32:50.649999Z,6.595333333,-73.46683333,121.93,-51.58052555163158,-45.04749337043998,121.93,2.109012087,0.7,61,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-08-24T02:33:07.390835Z,16.740836,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qposof.xml,7,,,76.327036261
SGC2024ahysun,domain_20_120,2024-01-05T07:57:13.939999Z,6.5325,-73.49316667,115.79,-54.49010254505121,-52.042100000000026,115.79,2.092318163,0.5,59,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-01-05T07:57:29.559450Z,15.619451,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024ahysun.xml,6,,,76.276954489
SGC2023vdeuqu,domain_20_120,2023-10-27T04:21:40.829999Z,6.424,-73.66733333,109.25,-73.7338181905749,-64.12031999999995,109.25,2.04800115,0.7,61,CM,BRJC,00,HHZ,6.97,-73.74,-81.76277582452627,-3.3396000000000274,2023-10-27T04:21:57.122073Z,16.292074,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023vdeuqu.xml,6,,,76.14400345
SGC2024cchowc,domain_20_120,2024-01-30T13:50:05.740000Z,6.403666667,-73.63116667,114.16,-69.73775533395003,-66.38382662955995,114.16,1.99980669,0.4,58,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-01-30T13:50:21.371483Z,15.631483,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024cchowc.xml,4,,,75.99942007
SGC2023qduqac,bucaramanga_nest,2023-08-17T16:37:12.189999Z,6.816833333,-73.18283333,147.39,-20.201298073028717,-20.390113370440005,147.39,2.658900137,0.8,61,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-08-17T16:37:31.569005Z,19.379006,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qduqac.xml,6,,,75.976700411
SGC2024luloqi,bucaramanga_nest,2024-06-15T22:38:21.670000Z,6.823166667,-73.13033333,140.8,-14.400560598991905,-19.68508662956003,140.8,2.648851904,0.6,59,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2024-06-15T22:38:41.924437Z,20.254437,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024luloqi.xml,4,,,75.946555712
SGC2023bptttf,bucaramanga_nest,2023-01-23T17:59:40.630000Z,6.8565,-73.32283333,124.34,-35.66993133712845,-15.974420000000045,124.34,2.44123582,0.5,58,CM,BAR2,20,EHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2023-01-23T17:59:57.518054Z,16.888054,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023bptttf.xml,6,,,75.32370746
SGC2023qoiotx,bucaramanga_nest,2023-08-23T10:22:57.679999Z,7.449166667,-73.18266667,139.85,-20.1828837700312,50.001233370440005,139.85,2.397061793,0.8,61,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-08-23T10:23:16.414449Z,18.73445,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023qoiotx.xml,7,,,75.191185379
SGC2022ejorkx,bucaramanga_nest,2022-03-03T20:48:22.739999Z,6.7805,-73.335,126.52,-37.01422959623782,-24.43474,126.52,2.384968422,0.6,59,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2022-03-03T20:48:39.698394Z,16.958395,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ejorkx.xml,5,,,75.154905266
SGC2025uurbyx,bucaramanga_nest,2025-10-22T12:50:42.340000Z,6.8015,-73.137,148.73,-15.137162551297589,-22.09702000000001,148.73,2.370019873,0.5,58,CM,BAR2,10,HNZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2025-10-22T12:51:02.155793Z,19.815793,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025uurbyx.xml,6,,,75.110059619
SGC2023mfywrl,bucaramanga_nest,2023-06-23T05:09:14.169999Z,6.827,-73.15,152.21,-16.573535640107423,-19.258360000000003,152.21,2.366851228,0.9,62,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2023-06-23T05:09:34.414340Z,20.244341,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2023mfywrl.xml,4,,,75.100553684
SGC2022ejuxbk,bucaramanga_nest,2022-03-03T23:55:53.210000Z,6.882,-73.31466667,123.63,-34.767595133324164,-13.135760000000035,123.63,2.35088799,0.7,60,CM,PDSC,10,HNZ,6.99,-73.06,-6.629414256042969,-1.1131999999999762,2022-03-03T23:56:09.714990Z,16.50499,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2022ejuxbk.xml,5,,,75.05266397
SGC2024hozais,bucaramanga_nest,2024-04-17T07:11:47.909999Z,6.8865,-73.28533333,129.46,-31.526547427102383,-12.634820000000017,129.46,2.346898212,0.6,59,CM,BAR2,00,HHZ,6.59,-73.18,-19.888242768128904,-45.64120000000001,2024-04-17T07:12:05.751886Z,17.841887,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2024hozais.xml,4,,,75.040694636
SGC2025yuaeko,domain_20_120,2025-12-17T20:07:18.260000Z,6.341833333,-73.58716667,113.96,-64.87618487951906,-73.26711337043996,113.96,2.338295224,0.8,61,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-12-17T20:07:34.547966Z,16.287966,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025yuaeko.xml,7,,,75.014885672
SGC2025cnttuw,domain_20_120,2025-02-05T19:47:07.950000Z,6.405333333,-73.50083333,116.54,-55.33719363005645,-66.19829337044003,116.54,2.260774096,0.5,58,CM,VMM10,00,HHZ,6.77,-73.72,-79.55297107251248,-25.603600000000046,2025-02-05T19:47:24.171090Z,16.22109,C:\Users\claudia.parra\Documents\Materias_romulo\investigacion\tomografia_localizacion_simultaneas\output_sgc_new_events_joint_vp_relocation_fmm_min4_plus_shallow\data\xml_events\SGC2025cnttuw.xml,4,,,74.782322288
