event_id,n_picks,depth_km,azimuthal_gap_deg,min_local_rms_s,candidate_nodes,accepted_nodes_delta_0p20s,accepted_nodes_delta_0p10s,horizontal_uncertainty_0p20_km,depth_uncertainty_0p20_km,origin_time_uncertainty_0p20_s,horizontal_uncertainty_0p10_km,depth_uncertainty_0p10_km,origin_time_uncertainty_0p10_s
SGC2025eqcvse,6,110.0,250.882,0.17696073414407038,125,15,8,22.360679774997898,40.0,1.4654521115082615,22.360679774997898,40.0,1.7401974971859717
SGC2024rzjwkh,7,120.0,144.115,2.3765614200110017,125,56,34,28.284273944860335,40.0,1.330200123210454,22.360679774997898,30.0,1.137134133184388
SGC2025bsqmdh,4,110.0,276.551,0.5382715539028216,125,31,14,28.284271247461902,40.0,1.716874012465392,22.360679774997898,40.0,1.6335197696713133
SGC2025bjlriy,4,100.0,267.923,0.10084161209693311,125,11,4,22.360679774997898,30.0,1.3765968529565935,22.360679774997898,30.0,1.6989975576666096
SGC2025qggnkx,6,110.0,190.00900000000001,0.20222691039017587,125,9,5,10.0,40.0,1.2768751417853974,10.0,30.0,1.1252870005790623
SGC2023vxejxg,7,100.0,235.153,0.22000154694667176,125,10,5,10.0,30.0,0.9386650145544427,10.0,30.0,0.8650780427334372
SGC2022xvwpyg,4,120.0,209.552,0.10715719985498386,100,10,10,10.0,40.0,1.2254093611280164,10.0,40.0,1.2254093611280164
SGC2023tnddfv,8,110.0,210.918,0.22918471071650645,125,13,8,22.360679774997898,40.0,0.9589432422669815,22.360679774997898,30.0,0.6524523016462292
SGC2023qkdtyo,5,130.0,212.43,0.18207433628480732,100,14,8,22.360679774997898,40.0,1.2934743858276514,22.360679774997898,40.0,1.4026236443653652
SGC2023ypkydp,7,20.0,232.488,0.39648628383357204,60,6,2,22.360679774997898,10.0,0.7689253947381609,10.0,0.0,0.4966148667218526
SGC2023eszijx,4,130.0,177.30900000000003,0.14190839264388413,125,18,5,22.360680627990142,40.0,1.0089396411923488,22.360680627990142,20.0,0.7241209462155811
SGC2026amcurt,8,130.0,159.08500000000004,0.16777771071073044,125,6,4,10.0,30.0,1.0827791801008548,0.0,30.0,1.040682201066959
SGC2025ftlehs,4,130.0,250.882,0.32389505739697844,125,22,11,22.360679774997898,40.0,1.6613612843698473,14.142138321129513,40.0,1.7325949332208983
SGC2023bryest,5,140.0,207.17700000000002,0.04955277721894444,125,7,3,14.142138321129513,40.0,1.2317130822541855,14.142138321129513,30.0,0.9595567810230692
SGC2022yydkev,4,120.0,234.83100000000002,0.03458184788049236,100,6,4,14.142135623730951,40.0,1.024478753292902,14.142135623730951,30.0,0.7353277201305684
SGC2025oeefpt,7,120.0,114.30399999999997,0.14329428148103263,125,7,4,10.0,40.0,1.2447019251842333,0.0,30.0,1.0035175716218097
SGC2023czddpf,5,120.0,144.115,0.18775169192407729,125,7,4,10.0,30.0,0.9373467120160821,10.0,20.0,0.7416013689475981
SGC2023tpdrsv,6,100.0,201.75799999999998,0.19312029861522448,125,12,5,14.142135623730951,30.0,0.8677587682248524,14.142135623730951,20.0,0.8282935080125848
SGC2023wtorsh,6,140.0,187.60199999999998,0.2601175828220673,125,23,12,22.360680627990142,40.0,1.330029051849485,22.360679774997898,30.0,1.0667188586324292
SGC2023zovxiv,5,30.0,305.374,0.10467247080021314,60,21,6,28.284271247461902,30.0,1.414361293239293,14.142135623730951,30.0,0.8292283327645119
SGC2025crtmei,6,120.0,114.30399999999997,0.17224858249154062,125,10,7,10.000003814697266,40.0,1.2992592025310132,10.0,40.0,1.1267014976765393
SGC2023pvpgco,6,120.0,219.08499999999998,0.1118076466200898,125,10,5,14.142138321129513,30.0,0.8595800069134475,14.142138321129513,30.0,0.7095576809962146
SGC2025fvvpzd,4,120.0,217.733,0.09030653082364296,125,7,2,14.142138321129513,40.0,1.4804634333160926,14.142138321129513,40.0,2.1138081108314486
SGC2025rszjyx,4,110.0,304.45,0.05933510993158184,125,17,6,22.360679774997898,40.0,1.7797605226806985,22.360679774997898,20.0,1.3845818945410522
SGC2025oqmbrb,7,100.0,156.23100000000005,0.17308558204116256,125,5,4,10.0,40.0,1.2056733211430595,10.0,30.0,1.0060186970171012
SGC2023hiftsv,4,130.0,212.43,0.21492313893454276,100,16,7,22.360679774997898,40.0,1.231138350775972,14.142135623730951,30.0,0.8914420804352844
SGC2024rqtzog,7,90.0,193.469,1.7304862041908304,125,45,21,22.360679774997898,40.0,1.430602370179904,22.360679774997898,40.0,1.188746418731149
SGC2025foqebq,4,100.0,274.568,0.07653321580549678,125,9,4,22.360679774997898,30.0,1.2896850597511549,22.360679774997898,20.0,1.2439213421488116
SGC2024nqjusy,6,110.0,224.37399999999997,0.12852115070537162,125,4,4,0.0,30.0,0.8057040631206069,0.0,30.0,0.8057040631206069
SGC2023kgdaki,6,110.0,227.05,0.1850314868825133,125,10,6,10.0,40.0,1.05408716361366,10.0,30.0,0.9256374956256225
SGC2024pxruxe,7,140.0,167.416,0.23418102289819737,125,13,4,22.360680627990142,40.0,1.3354888053383285,0.0,30.0,1.145625763337466
SGC2024dqubat,4,40.0,321.084,0.16736527640858884,125,23,5,28.284271247461902,20.0,1.6803278923878264,22.360679774997898,10.0,1.2275784515558703
SGC2026apmkrl,8,110.0,193.469,0.1786899205004979,125,8,5,10.0,20.0,0.8128387857030124,10.0,20.0,0.6922325187281255
SGC2026epnvba,4,90.0,293.262,0.05995266643885767,125,9,1,28.284271247461902,40.0,2.29015728943357,14.142135623730951,0.0,0.0
SGC2025cuemts,4,100.0,285.073,0.04589833936176418,100,10,1,22.360679774997898,40.0,1.5704610015593141,0.0,0.0,0.0
SGC2023eszkhn,4,130.0,192.26100000000002,0.2700182488747606,125,21,10,22.360679774997898,40.0,1.0787187335165331,22.360679774997898,30.0,0.872212011135819
SGC2025dvpibe,5,100.0,193.86400000000003,0.13555986247737842,125,5,4,10.0,40.0,1.267819408726879,10.0,30.0,0.9807851354345695
SGC2024rsdawg,7,120.0,195.38199999999998,0.9515454376249112,125,37,22,22.360681480982638,40.0,1.487505699580605,22.360679774997898,40.0,1.3675565536840344
SGC2025xenqdd,7,110.0,135.01100000000002,0.17081059125672068,125,4,2,10.0,20.0,0.8163664713941732,0.0,10.0,0.44811957443153183
SGC2024lollko,4,130.0,212.43,0.1710744419428291,100,24,9,22.360679774997898,40.0,1.362142706709337,14.142135623730951,40.0,1.3715574504787427
SGC2025rhjlkb,5,110.0,315.108,0.14392249064942947,125,18,8,22.360679774997898,40.0,1.8931144676773408,22.360679774997898,40.0,2.028141578985845
SGC2023deghwb,4,120.0,142.098,0.2891442530033165,125,11,6,14.142135623730951,30.0,0.9173913065562675,10.0,30.0,1.0516033794629411
SGC2024lxffca,5,120.0,195.38199999999998,0.1732485648490342,125,10,6,20.0,40.0,1.296151106107722,10.0,30.0,0.9089684993766053
SGC2024aoyibz,4,120.0,267.048,0.16868202129337978,125,26,11,22.360679774997898,40.0,1.4316531751507877,22.360679774997898,40.0,1.2220485187067323
SGC2023asvunm,6,130.0,159.08500000000004,0.14292095679156797,125,5,4,10.0,30.0,1.1616318675219872,0.0,30.0,1.039912171804887
SGC2024qwpmud,6,120.0,177.74899999999997,0.39653541697458233,125,21,13,20.0,30.0,1.1130468132839462,20.0,30.0,1.071305998778017
SGC2025twyqsf,5,110.0,159.993,0.16037493579237344,125,3,2,0.0,20.0,0.7087830955214778,0.0,10.0,0.381539739572899
SGC2024uxsdoa,7,100.0,242.13799999999998,0.16716003858658587,125,8,4,10.0,30.0,0.9798661074844303,0.0,30.0,0.7081360662620988
SGC2024eklrlx,4,120.0,222.452,0.18597295114943613,125,15,9,22.360681480982638,40.0,1.5089230872319899,20.0,40.0,1.5750290453694085
SGC2023akwqoi,6,130.0,159.08500000000004,0.17197281777616955,125,10,6,22.360681480982638,30.0,0.9731425286987341,10.0,30.0,1.0498318448941968
SGC2023vkvtaf,6,120.0,159.08500000000004,0.18728406197589853,125,9,4,22.360681480982638,30.0,0.9497359100600061,0.0,30.0,0.9193558927666453
SGC2025purufo,6,110.0,190.00900000000001,0.16516127094921354,125,10,4,14.142138321129513,40.0,1.317263581427994,10.0,30.0,1.0040931095929249
SGC2023ivykxo,6,60.0,246.801,0.18160004919313716,125,12,6,22.360679774997898,40.0,0.7364714123761319,22.360679774997898,40.0,0.6053116880339999
SGC2023yeitlq,6,130.0,246.39699999999996,0.27645915180864333,75,14,5,22.360679774997898,40.0,0.9621538167489907,10.0,30.0,0.9089887872125761
SGC2025qerord,6,100.0,292.80400000000003,0.18249461483645693,125,15,7,22.360679774997898,30.0,1.5406250764828089,22.360679774997898,20.0,1.1539629530272255
SGC2025zrmarc,6,110.0,212.43,0.42473524609074703,100,14,6,14.142138321129513,30.0,0.9419062020287553,10.0,20.0,0.6975938167477149
SGC2023fpmvxa,5,130.0,199.782,0.07824089449275741,125,13,8,22.360681480982638,30.0,1.0680822242245454,22.360681480982638,20.0,0.7639323661075326
SGC2025wtjawk,6,130.0,156.937,0.3051190196209281,125,16,11,14.142138321129513,40.0,1.1659268744452518,14.142138321129513,30.0,0.968541937517731
SGC2026eximwe,6,90.0,254.146,0.3391420496167374,100,17,11,20.0,40.0,1.3862843964949223,14.142138321129513,40.0,1.3795595741138793
SGC2022yelnol,6,140.0,212.43,0.09317977324841159,100,7,5,10.0,40.0,1.2929886877836636,10.0,30.0,1.1489193629539916
SGC2023nsnaqu,4,110.0,217.733,0.17994819893500333,125,12,6,14.142138321129513,40.0,1.3550092454909206,10.000003814697266,40.0,1.4340400754312126
SGC2023fazgui,4,100.0,249.762,0.11967187539793527,125,15,6,22.360681480982638,40.0,0.9907807599500833,22.360679774997898,20.0,0.6791632419252156
SGC2023sepkgn,7,130.0,159.08500000000004,0.15377348950940045,125,8,4,14.142138321129513,40.0,1.2079810093034138,0.0,30.0,1.033520492540766
SGC2024puggkj,6,130.0,177.226,0.25689305538910423,125,12,5,10.0,40.0,1.3450967496563377,10.0,20.0,0.7913052594902498
SGC2024vsiyoi,5,100.0,153.40800000000002,0.11060660395450049,125,5,1,14.142138321129513,30.0,1.1249900961559747,0.0,0.0,0.0
SGC2025pjnlpr,6,90.0,272.37,0.2539112477181531,125,21,11,28.284271247461902,40.0,1.62982898925823,22.360679774997898,40.0,1.5217308696217584
SGC2025ohafcz,4,130.0,264.47,0.13913325869587534,125,16,10,20.0,40.0,1.745314272159674,20.0,40.0,1.8928293495179251
SGC2024qikwmd,6,130.0,159.08500000000004,0.2796059678964132,125,15,5,22.360681480982638,30.0,1.1282921252143228,14.142138321129513,20.0,0.842740372182301
SGC2023hjhgjd,4,130.0,193.469,0.05622013624565731,125,10,4,22.360679774997898,40.0,1.4974640071002578,10.0,20.0,0.881254802663331
SGC2025ldcnfw,5,100.0,159.897,0.07762442613876706,125,4,2,14.142135623730951,30.0,1.178360541518655,0.0,10.0,0.38284855419664066
SGC2025rhxyoj,5,120.0,174.15600000000003,0.14155392284896037,125,11,3,14.142138321129513,40.0,1.4152515082265515,0.0,20.0,0.6824975512216209
SGC2025fxnifg,5,120.0,240.19599999999997,0.038977592776849895,125,5,1,22.360681480982638,40.0,1.7087782229575466,10.0,0.0,0.0
SGC2023qjidkv,5,120.0,193.469,0.22561786322848715,125,17,4,22.360679774997898,40.0,1.2165215594469008,22.360679774997898,30.0,1.1424286440017686
SGC2026bjysti,7,100.0,176.695,0.29451608137159374,125,10,5,14.142135623730951,30.0,0.8824241719420538,10.0,20.0,0.727820746009798
SGC2023foaogn,4,90.0,237.267,0.12197771878376494,125,11,2,22.360679774997898,40.0,0.552481293584437,22.360679774997898,10.0,0.3731626476538832
SGC2024zpewzk,4,80.0,213.247,0.1329736864145154,125,5,2,14.142135623730951,30.0,1.2196483076502977,0.0,10.0,0.3615111503375301
SGC2025aysmtj,5,130.0,217.733,0.29035816174683704,125,15,5,22.360681480982638,40.0,1.6110308314952633,10.0,30.0,1.1029196060956847
SGC2023qqxpif,7,20.0,259.67499999999995,0.7517569494262912,60,12,8,28.284271247461902,0.0,1.1273006665013143,22.360679774997898,0.0,1.22973067062374
SGC2023igckjk,5,110.0,193.469,0.27432815948680084,125,10,6,10.0,40.0,1.0705700033243817,10.0,30.0,0.9031386372481979
SGC2022yuxpbl,7,100.0,240.23399999999998,0.19973699774355186,125,10,5,22.360681480982638,40.0,0.8852222023722284,10.0,20.0,0.5806586603159195
SGC2023wzfuvb,5,130.0,201.02500000000003,0.17351709635795412,125,16,10,22.360681480982638,40.0,1.1918388861601952,22.360681480982638,40.0,1.0443523588539418
SGC2023xpaosj,5,90.0,257.157,0.16266154861153065,100,10,6,22.360679774997898,20.0,0.8886644667639981,22.360679774997898,20.0,0.7096255220454758
SGC2023oooqqs,5,130.0,258.764,0.144097846895633,125,29,16,22.360681480982638,40.0,1.467418876261829,22.360681480982638,40.0,1.553607706013658
SGC2022ztajnf,5,130.0,177.226,0.14249263037824378,125,13,5,22.360681480982638,40.0,1.3823576261530646,10.0,30.0,1.0623145927650133
SGC2024lesbvb,5,140.0,243.655,0.27159112655515144,125,25,9,22.360680627990142,40.0,1.4402850853774625,14.142135623730951,40.0,1.5061892085466755
SGC2025xvcwir,7,130.0,138.122,0.09901419758169606,125,6,3,10.0,30.0,0.966066030642694,0.0,20.0,0.8609042492110858
SGC2025cxmmkz,5,130.0,242.587,0.13325029614307068,125,14,4,14.142138321129513,40.0,1.5739342110084071,0.0,30.0,1.0236845039508065
SGC2025wdaehl,5,120.0,222.452,0.20803623546311273,125,14,6,20.0,40.0,1.451539979749868,10.000003814697266,30.0,1.1665950361923096
SGC2023bqqkpt,6,120.0,193.469,0.1821644288012265,125,12,3,22.360679774997898,40.0,1.1219983603355226,0.0,20.0,0.6030038828737478
SGC2024dpefmj,4,90.0,112.257,0.06029244938874116,125,5,1,14.142135623730951,30.0,1.192014702847409,0.0,0.0,0.0
SGC2024wpxrcy,4,110.0,277.899,0.13990456644410898,100,19,9,20.0,40.0,1.296941217816411,10.0,40.0,1.2765502009959895
SGC2025tkmcxi,6,90.0,237.905,0.30146881506569956,125,22,13,22.360679774997898,40.0,1.0326996159772708,22.360679774997898,30.0,0.8334962020642186
SGC2023fpefdd,4,140.0,196.937,0.16435914064895135,125,16,6,22.360679774997898,40.0,1.1448271199597881,14.14213494938139,30.0,1.0173887166178326
SGC2023tdymfy,8,40.0,199.357,0.36725527110352296,125,9,5,22.360680627990142,40.0,0.3571240461846989,22.360680627990142,30.0,0.4138277428839829
SGC2023gmpunt,4,100.0,228.347,0.22776851511578822,125,18,8,22.360681480982638,40.0,0.774605833454429,22.360679774997898,40.0,0.8562722914364981
SGC2023meafvp,4,130.0,233.34199999999998,0.17934398786280628,125,18,8,20.0,40.0,1.5751057220552689,10.000003814697266,40.0,1.4670897982726474
SGC2023vjxlfm,6,110.0,209.552,0.318135169171783,100,9,6,10.0,40.0,0.9270965114437434,10.0,30.0,0.8710209413870698
SGC2023awpopc,6,120.0,234.07,0.24769423437366966,100,16,6,22.360679774997898,40.0,0.9547113083652956,22.360679774997898,20.0,0.6244326730261064
SGC2025jvwgfu,7,110.0,176.695,0.2706594986636626,125,10,8,20.0,30.0,0.9516940286952372,14.142135623730951,30.0,0.9511575175469396
SGC2024skxrgi,7,130.0,215.12,0.29875139507501364,125,18,9,22.360680627990142,40.0,1.2649532712313836,10.0,40.0,1.1973987661145502
SGC2024ovrama,5,130.0,138.122,0.1246197444103976,125,4,3,0.0,30.0,1.1435844754509432,0.0,20.0,0.8864630010648311
SGC2025zcdpgk,8,120.0,224.38600000000002,0.20074563371885992,75,11,6,14.142135623730951,30.0,1.0204906012805695,10.0,30.0,1.094086681876835
SGC2022xjhqvx,5,130.0,177.74899999999997,0.08703579046368133,125,14,6,14.142138321129513,40.0,1.4828248889800533,14.142138321129513,40.0,1.625089746837742
SGC2023vfkwwj,6,60.0,263.447,0.20988095879406665,125,15,3,28.284270573112334,40.0,1.4057481467638764,10.0,20.0,0.5165009164307761
SGC2025incasy,5,120.0,217.733,0.18875439187347465,125,12,8,14.142138321129513,40.0,1.4045394775523763,10.000003814697266,40.0,1.4314184896263453
SGC2023iqueuf,5,120.0,195.38199999999998,0.2273682041916882,125,18,6,20.0,40.0,1.213483366383043,10.0,20.0,0.7322779731861668
SGC2025ylypzu,8,80.0,165.64000000000001,0.2990916027774508,125,5,2,10.0,30.0,0.9487175905659455,0.0,10.0,0.25359722851362854
SGC2025rktthe,5,120.0,281.696,0.11103551317027,125,21,6,22.360680201494034,40.0,1.7000159402412176,20.0,40.0,1.973522555754934
SGC2026asvptr,8,110.0,176.695,0.2882616552679479,125,13,7,20.0,30.0,0.9772415856031406,10.0,30.0,0.9563653683404584
SGC2025kwxjex,4,120.0,296.14399999999995,0.04209089664023525,125,15,7,28.284271247461902,40.0,1.5019313855097118,28.284271247461902,40.0,1.744527946215742
SGC2024sixylg,6,60.0,260.877,0.3038508441480453,125,23,8,22.360679774997898,40.0,1.24353551231815,22.360679774997898,40.0,0.6906739034735572
SGC2023aqxdaa,5,130.0,159.08500000000004,0.22134764850565014,125,12,7,22.360681480982638,40.0,1.1808488647377715,10.0,30.0,1.0435381367848504
SGC2025peqqvg,5,140.0,237.97799999999995,0.20981479381582313,125,18,7,22.360679774997898,40.0,1.8817740782289438,20.0,40.0,1.7781936559400804
SGC2024lukzbu,5,110.0,212.09399999999997,0.11826391364407203,125,14,7,22.360680627990142,30.0,0.9291635513160973,22.360680627990142,30.0,0.5791719051342396
SGC2025nnisgv,5,100.0,153.40800000000002,0.18783518284628323,125,6,4,14.142138321129513,30.0,1.0140354681760615,10.0,20.0,0.7255941452414401
SGC2023whonvn,6,140.0,168.178,0.1425987957442351,125,8,4,10.0,30.0,1.165411461623871,10.0,20.0,0.7488930843171745
SGC2025lrfmwd,5,110.0,190.00900000000001,0.17018714300351595,125,10,6,22.360681480982638,40.0,1.441108010315375,14.142138321129513,40.0,1.4960475836457547
SGC2022xufgvc,4,100.0,177.226,0.1659289068986223,125,5,5,10.0,20.0,0.5874072304577107,10.0,20.0,0.5874072304577107
SGC2023abzyhw,5,120.0,205.01000000000002,0.0435534537727332,125,4,2,0.0,30.0,0.9936427808116384,0.0,10.0,0.4773623752048035
SGC2025bbjrpd,5,110.0,146.07600000000002,0.08909223070516263,125,5,3,9.999999046325684,30.0,0.9946685823314095,0.0,20.0,0.6409371607871538
SGC2025cnttuw,4,140.0,275.835,0.07595509914394243,100,17,7,22.360681480982638,40.0,1.8793164183618682,14.142135623730951,30.0,1.5545331165346379
SGC2026ayjcwl,8,110.0,226.212,0.3180241844283289,125,25,13,22.360681480982638,40.0,1.3206770811375517,22.360681480982638,30.0,1.1484122475288485
SGC2025ltcser,6,110.0,119.04400000000001,0.2143894323227833,125,12,4,14.142135623730951,40.0,1.1617155730476119,10.0,20.0,0.8322596193469901
SGC2024rpnpmn,5,110.0,235.34400000000002,0.2526780319684846,125,27,18,22.360681480982638,40.0,1.09260972692702,22.360681480982638,40.0,1.1945080076587145
SGC2024cchowc,4,110.0,274.568,0.13914227533743775,125,17,8,22.360679774997898,40.0,1.8545339933307339,22.360679774997898,40.0,1.687397742267379
SGC2023vdeuqu,6,110.0,193.469,0.15430482081588234,125,7,4,10.0,30.0,0.8752678002511151,0.0,30.0,0.8676906987796761
SGC2025yuaeko,7,130.0,227.693,0.416993006560035,75,12,8,10.000003814697266,40.0,1.1190501440441845,10.0,40.0,1.2226636629405383
SGC2023wpfggw,4,120.0,203.908,0.2521992545840316,125,16,5,14.142135623730951,40.0,1.0968565592357489,14.142135623730951,30.0,0.9926778668636168
SGC2024rqrhyu,6,110.0,224.37399999999997,0.1154599992676877,125,4,4,0.0,30.0,0.8192278644328148,0.0,30.0,0.8192278644328148
SGC2023szsrce,6,130.0,159.08500000000004,0.23596279105813134,125,14,7,22.360681480982638,40.0,1.2406311420476208,10.0,30.0,1.0248558186118162
SGC2023bbegtw,6,140.0,162.293,0.18748407307865958,125,12,7,22.360680627990142,40.0,1.1287958035091805,14.142135623730951,40.0,1.1111248664787738
SGC2024pvhbhx,6,110.0,195.86599999999999,0.2350595192812033,125,12,6,14.142135623730951,40.0,0.9036677234563274,14.142135623730951,20.0,0.7195205067215424
SGC2025ttfsqr,5,130.0,195.38199999999998,0.10694018744501396,125,8,3,10.0,30.0,1.1578780514340548,0.0,20.0,0.8211414642956454
SGC2025zehnkd,8,130.0,177.74899999999997,0.28103074063908473,125,18,10,14.142138321129513,40.0,1.304883104431507,14.142138321129513,30.0,1.0060771914348579
SGC2024qhoagm,5,140.0,156.937,0.12828714170929426,125,9,4,14.142135623730951,40.0,1.3384332699745176,0.0,30.0,1.136064289024632
SGC2024nturob,6,130.0,159.08500000000004,0.22365084955924325,125,12,5,22.360681480982638,30.0,1.0477908465706829,10.0,30.0,1.0642775745506179
SGC2023qqbkoz,7,120.0,193.469,0.25490878628651575,125,15,7,20.0,40.0,1.322373090649773,14.142135623730951,30.0,0.8213826341345076
SGC2024ahysun,6,130.0,278.378,0.1840392516668111,125,31,20,22.360681480982638,40.0,1.574455174293981,22.360681480982638,40.0,1.5596779529773308
SGC2025eyrfhq,4,140.0,266.534,0.15268203049242957,125,22,10,22.360679774997898,40.0,1.897805790776591,22.360679774997898,40.0,1.958759114746256
SGC2023pxypgd,4,120.0,195.38199999999998,0.07707303602576723,125,8,3,10.0,40.0,1.0929652518079964,0.0,20.0,0.7746803980027954
SGC2024ttfxap,5,120.0,212.43,0.20684951933225398,100,5,2,10.0,10.0,0.7493142037945526,10.0,0.0,0.20923419160723888
SGC2023lkxjhi,4,90.0,300.53200000000004,0.16369009235676232,125,19,4,22.360679774997898,40.0,2.019338186033158,22.360679774997898,30.0,1.7160074558740714
SGC2025tpmfpc,5,130.0,156.937,0.3697468031912966,125,7,4,14.142138321129513,20.0,0.8151999912692423,10.0,10.0,0.6063114440907474
SGC2024jfamll,4,140.0,207.21000000000004,0.33288086235766323,125,29,7,22.360681480982638,40.0,1.6760130394981287,10.0,30.0,1.2869898130411763
SGC2024nfugmp,5,130.0,217.18300000000002,0.4255263835667317,100,15,7,14.142138321129513,30.0,1.0768424106576568,14.142138321129513,20.0,0.8219414357683793
SGC2026boggwn,8,60.0,247.76500000000004,0.20750958992745705,125,5,3,10.0,20.0,0.48578372291161853,10.0,10.0,0.575269733235614
SGC2024qzsggs,7,120.0,159.08500000000004,0.4428531317400387,125,14,5,22.360681480982638,30.0,0.9234196832061523,14.142138321129513,20.0,0.8098990924611769
SGC2024ziqmow,5,90.0,153.40800000000002,0.12953476452417081,125,5,1,10.0,30.0,1.0575138359556768,0.0,0.0,0.0
SGC2023jlaadh,5,140.0,177.226,0.21156664061092062,125,17,10,22.360681480982638,40.0,1.2986532979035232,22.360681480982638,30.0,1.0913512309714755
SGC2025zkhpfn,8,80.0,152.496,0.13761763139186092,125,5,2,10.0,30.0,0.976728289818091,0.0,10.0,0.3426059818727416
SGC2025vrvdwd,5,110.0,283.96000000000004,0.17765181286362028,125,23,12,28.284271247461902,40.0,1.9290788433637165,22.360679774997898,40.0,1.863128062216045
SGC2026decsct,6,110.0,215.12,0.2085455874509394,125,12,7,22.360681480982638,30.0,0.9721938514160866,10.0,30.0,0.8592050657689954
SGC2023mmdzfg,4,120.0,233.34199999999998,0.12030752083221144,125,7,4,14.142138321129513,40.0,1.4586712279300882,10.0,20.0,0.8664401185479523
SGC2022ztphvc,5,120.0,159.08500000000004,0.1557920932772854,125,6,4,10.0,30.0,0.9031237536877516,10.0,20.0,0.776977534436263
SGC2023qlzcry,5,140.0,156.937,0.1554215119002843,125,14,5,22.360679774997898,40.0,1.4659853400632736,14.142135623730951,20.0,0.8702524999290968
SGC2024syefqh,5,120.0,142.098,0.23729846558569503,125,8,6,10.0,30.0,1.0645727038736876,10.0,20.0,0.8231423006818914
SGC2024lywexf,7,140.0,212.43,0.31257299061315025,100,14,6,14.142138321129513,30.0,1.1566040266143898,10.0,20.0,1.1154646910724437
SGC2024absgdd,5,130.0,239.18,0.25247597748115563,125,31,13,22.360679774997898,40.0,1.5202076599043093,20.0,40.0,1.5409262025883197
SGC2025ywgkqr,6,130.0,177.74899999999997,0.28694085082991855,125,20,9,14.142138321129513,40.0,1.3295150286112836,14.142138321129513,30.0,1.034494343039572
SGC2023sansnk,6,130.0,159.08500000000004,0.256707064184475,125,15,9,22.360681480982638,40.0,1.1841786725907981,22.360681480982638,30.0,1.0381412049835466
SGC2025dfwezb,4,120.0,277.015,0.17948393699578544,125,26,12,28.284271247461902,40.0,1.7742124990866839,28.284271247461902,40.0,1.6570480912200267
SGC2026bfgwsv,7,120.0,193.469,0.12794145670672322,125,7,3,10.0,30.0,1.1205724270524835,0.0,20.0,0.6691485519755094
SGC2024nnqpmk,5,130.0,233.01600000000002,1.3961860158177837,75,22,14,22.360681480982638,40.0,1.1206626596856875,14.142138321129513,40.0,1.123541642765093
SGC2024nxcose,5,130.0,146.37,0.22521173038358747,125,15,6,14.142135623730951,30.0,1.0853588142772275,10.0,20.0,0.8605799019437307
SGC2024zkuynn,5,100.0,153.40800000000002,0.11515055366249047,125,6,1,14.142138321129513,30.0,1.037491946844281,0.0,0.0,0.0
SGC2023wyuzqp,5,60.0,243.244,0.6760891936749198,75,9,4,14.142135623730951,30.0,0.6374732564800305,10.0,20.0,0.6906327543744675
SGC2025jnpzkk,5,90.0,248.517,0.2649989570127567,125,17,11,22.360679774997898,40.0,1.4199702281532796,22.360679774997898,40.0,1.516753088673398
SGC2023rdxgtm,6,110.0,193.469,0.18409536405052437,125,4,2,14.142135623730951,20.0,0.8571253065035314,14.142135623730951,10.0,0.44716253747326284
SGC2023xqgvth,4,140.0,247.05199999999996,0.2524610912461037,75,8,4,22.360679774997898,30.0,0.790759822967179,14.142135623730951,20.0,0.6401916800921209
SGC2022ynjdqd,5,130.0,138.122,0.2183118903588915,125,12,3,14.142138321129513,30.0,1.018591992885558,10.000003814697266,20.0,0.8954919240755393
SGC2022mkdbmg,5,130.0,157.351,0.2777597397112755,125,15,11,14.142138321129513,30.0,1.0790900143212767,14.142138321129513,30.0,0.9404324535122479
SGC2024oebzla,5,100.0,160.03400000000002,0.4639488255509843,125,8,7,10.0,30.0,0.8236406203695786,10.0,30.0,0.8356604313060494
SGC2024rdrkno,5,120.0,195.38199999999998,0.24798104626051845,125,19,10,14.142135623730951,30.0,1.1106410693601376,14.142135623730951,20.0,0.7444409387234341
SGC2023mpvgdo,5,130.0,167.57,0.1512724820971383,125,10,7,10.0,40.0,1.2635592296869995,10.0,40.0,1.3988334860109906
SGC2024omvbup,5,120.0,212.43,0.1777694292635674,100,13,4,22.360679774997898,30.0,0.8282647642864301,0.0,30.0,0.9231943119130925
SGC2024dhfgxv,5,130.0,245.43599999999998,0.15213052913623656,125,21,10,20.0,40.0,1.47730342922823,10.0,40.0,1.290909870172947
SGC2024wplmyp,5,120.0,269.70500000000004,0.19573868770982367,125,19,10,22.360681480982638,40.0,1.7986962595907439,14.142135623730951,40.0,1.3873709170278796
SGC2024alqnlz,4,120.0,263.788,0.041376611968732574,125,15,8,20.0,40.0,1.6152295479112473,20.0,40.0,1.7267556113712568
SGC2024oyksqs,5,120.0,216.676,0.14478621747850742,125,11,7,22.360681480982638,40.0,1.3653444619120927,10.0,30.0,1.0049499642598483
SGC2025jzscqm,5,130.0,159.08500000000004,0.16439608935389535,125,8,5,14.142138321129513,30.0,1.0075619430789082,10.0,30.0,1.0586806504714157
SGC2024vljyjt,5,100.0,193.469,0.18810623747347188,125,9,4,20.0,30.0,0.8684852919482476,10.0,10.0,0.44684429745885773
SGC2024wybguj,4,130.0,276.495,0.2515405122601423,125,29,11,22.360681480982638,40.0,1.5944910923915694,22.360681480982638,40.0,1.798742664605994
