event_id,round_preferred,n_picks_preferred,catalog_x_km_preferred,catalog_y_km_preferred,catalog_z_km_preferred,relocated_x_km_preferred,relocated_y_km_preferred,relocated_z_km_preferred,relocated_lat_preferred,relocated_lon_preferred,origin_time_shift_s_preferred,rms_before_s_preferred,rms_after_s_preferred,horizontal_shift_km_preferred,vertical_shift_km_preferred,total_shift_km_preferred,round_1d,n_picks_1d,catalog_x_km_1d,catalog_y_km_1d,catalog_z_km_1d,relocated_x_km_1d,relocated_y_km_1d,relocated_z_km_1d,relocated_lat_1d,relocated_lon_1d,origin_time_shift_s_1d,rms_before_s_1d,rms_after_s_1d,horizontal_shift_km_1d,vertical_shift_km_1d,total_shift_km_1d,run_horizontal_difference_km,run_vertical_difference_km,run_total_difference_km
SGC2023teoiha,2,7,-96.31575012207033,83.79280090332031,70.0,-96.31575012207033,73.79280090332031,70.0,7.662888976853399,-73.87171276135847,0.903765432867118,0.3048386697094355,0.2601624749939275,10.0,0.0,10.0,2,7,-106.31575012207033,83.79280090332031,80.0,-106.31575012207033,93.79280090332033,70.0,7.842551211851601,-73.96221849487077,-0.3302603323338573,0.3421817289664738,0.3207554843559964,10.0,-10.0,14.142135623730953,22.36067977499791,0.0,22.36067977499791
SGC2024gkucty,2,5,-76.31575012207031,-46.20719909667969,110.0,-86.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.78120702784618,-1.272902723549823,0.351032344556695,0.3386774877646341,10.0,10.0,14.142135623730953,2,5,-66.31575012207031,-46.20719909667969,100.0,-66.31575012207031,-36.20719909667969,90.0,6.67474668436328,-73.60019556082159,1.1075993444552203,0.3491532380320006,0.2984972763809362,10.0,-10.0,14.142135623730953,22.360679774997898,30.0,37.416573867739416
SGC2024uqedjr,2,5,-66.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,0.4297549816097792,0.3889692693267532,0.1462440906708366,14.142135623730953,0.0,14.142135623730953,2,5,-76.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.4857343142146995,0.3309754537360148,0.1524690782616617,10.0,10.0,14.142135623730953,10.0,10.0,14.142135623730951
SGC2022vhzdmg,2,4,-106.31575012207033,43.79280090332031,50.0,-96.31575012207033,33.79280090332031,50.0,7.303564506856992,-73.87171276135847,1.5956185623698005,0.3064636419473801,0.177358619883187,14.142135623730953,0.0,14.142135623730953,2,4,-106.31575012207033,43.79280090332031,50.0,-96.31575012207033,33.79280090332031,60.0,7.303564506856992,-73.87171276135847,0.8345021713311116,0.3200691540210749,0.1829706637888405,14.142135623730953,10.0,17.320508075688775,0.0,10.0,10.0
SGC2023jfwrtn,2,5,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,0.2309302563351281,0.3088952078716733,0.2053483539352424,14.142138321129512,0.0,14.142138321129512,2,5,-66.31575012207031,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,0.2087328925107954,0.3688838486994894,0.3196183401635584,10.0,0.0,10.0,0.0,0.0,0.0
SGC2025yuczzx,2,8,-76.31575012207031,-46.20719909667969,110.0,-76.31575012207031,-46.20719909667969,110.0,6.584915566864178,-73.69070129433389,0.1245378511543187,0.2298521068007465,0.2298521068007465,0.0,0.0,0.0,2,8,-76.31575012207031,-56.20719909667969,110.0,-76.31575012207031,-56.20719909667969,120.0,6.495084449365076,-73.69070129433389,-0.7881537208235709,0.3287858282842532,0.2876060806714989,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2026afswai,2,7,-126.31575012207033,-56.20719909667969,80.0,-126.31575012207033,-56.20719909667969,80.0,6.495084449365076,-74.14322996189536,0.0785507806254948,0.2759279137081114,0.2759279137081114,0.0,0.0,0.0,2,7,-126.31575012207033,-56.20719909667969,70.0,-126.31575012207033,-56.20719909667969,70.0,6.495084449365076,-74.14322996189536,0.0209165213290614,0.2336045551616365,0.2336045551616365,0.0,0.0,0.0,0.0,10.0,10.0
SGC2023ycjape,2,5,-66.31575012207031,-66.20719909667969,120.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,0.0677272210886421,0.0688700657436046,0.0688700657436046,0.0,0.0,0.0,2,5,-66.31575012207031,-76.20719909667969,130.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,0.0637674171105509,0.2268167920663818,0.2268167920663818,0.0,0.0,0.0,10.0,10.0,14.142135623730951
SGC2024mnouax,2,7,-66.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.69070129433389,-0.095597964777081,0.4559771099035815,0.3596013802746603,14.142135623730953,10.0,17.320508075688775,2,7,-76.31575012207031,-66.20719909667969,120.0,-76.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.69070129433389,-1.3330633752410073,0.486326420861552,0.384106334202011,10.0,10.0,14.142135623730953,10.0,0.0,10.0
SGC2025zqwcsx,2,8,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,0.0759216171703514,0.1268096772293354,0.1268096772293354,0.0,0.0,0.0,2,8,-66.31575012207031,-76.20719909667969,130.0,-66.31575012207031,-76.20719909667969,140.0,6.315422214366873,-73.60019556082159,-0.7873729197149686,0.2873829877754643,0.2517827658488021,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2023vkrrvz,2,7,-56.31574630737305,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.8576058206217994,0.5130479842835883,0.2361282092407604,10.000003814697266,10.0,14.142138321129512,2,7,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.5507185522017757,0.3986587062373941,0.2991321520597454,0.0,10.0,10.0,0.0,0.0,0.0
SGC2023ajetdo,2,7,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,140.0,6.67474668436328,-73.60019556082159,-0.6765196372728397,0.2763433516136562,0.1808720082411227,14.142138321129512,10.0,17.320510278105544,2,7,-66.31575012207031,-46.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.8929478337529169,0.2624610758913104,0.1373375170606157,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023mlmecb,2,4,-66.31575012207031,-46.20719909667969,110.0,-76.31575012207031,-46.20719909667969,120.0,6.584915566864178,-73.69070129433389,-1.2766270424183004,0.3804174513853796,0.0574202503129795,10.0,10.0,14.142135623730953,2,4,-66.31575012207031,-46.20719909667969,100.0,-66.31575012207031,-36.20719909667969,90.0,6.67474668436328,-73.60019556082159,1.3504481683756389,0.1935056295335988,0.152130818780141,10.0,-10.0,14.142135623730953,14.142135623730951,30.0,33.166247903554
SGC2023zicuzp,2,5,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.4533525863653729,0.1779171760600502,0.1463367968857984,14.142138321129512,10.0,17.320510278105544,2,5,-56.31574630737305,-56.20719909667969,120.0,-56.31574630737305,-66.20719909667969,120.0,6.405253331865975,-73.5096897927841,-0.3763065375286594,0.2278049709771523,0.2162135610363312,10.0,0.0,10.0,31.622777807997196,10.0,33.1662490537287
SGC2023xctbrz,2,5,-76.31575012207031,-66.20719909667969,110.0,-76.31575012207031,-66.20719909667969,110.0,6.405253331865975,-73.69070129433389,-0.0696389233161234,0.1573540682804567,0.1573540682804567,0.0,0.0,0.0,2,5,-76.31575012207031,-76.20719909667969,110.0,-76.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.69070129433389,-0.9317466299652004,0.4866374164259587,0.4304979937306002,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2025kuyfzb,2,6,-56.31574630737305,-36.20719909667969,110.0,-56.31574630737305,-26.207199096679688,100.0,6.764577801862382,-73.5096897927841,1.3411015243146496,0.2199926571190441,0.2154528181484933,10.0,-10.0,14.142135623730953,2,6,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,120.0,6.67474668436328,-73.5096897927841,-0.0770369290027925,0.2115775929324904,0.2115775929324904,0.0,0.0,0.0,10.0,20.0,22.360679774997898
SGC2022uzdcga,2,6,-56.31574630737305,-46.20719909667969,130.0,-56.31574630737305,-46.20719909667969,130.0,6.584915566864178,-73.5096897927841,0.1333072913031223,0.3016789298994716,0.3016789298994716,0.0,0.0,0.0,2,6,-66.31575012207031,-46.20719909667969,130.0,-66.31575012207031,-46.20719909667969,140.0,6.584915566864178,-73.60019556082159,-0.8477562479775056,0.1967681282062445,0.1476057883243668,0.0,10.0,10.0,10.000003814697266,10.0,14.142138321129513
SGC2026dktcye,2,6,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.6296904876563083,0.3811999192967736,0.2538188180838059,14.142138321129512,10.0,17.320510278105544,2,6,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.8005843992834212,0.523885762513596,0.4204513680193569,14.142138321129512,10.0,17.320510278105544,0.0,0.0,0.0
SGC2023tvuaug,2,7,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.5599386653689109,0.3559032406805053,0.1861257422608039,14.142138321129512,10.0,17.320510278105544,2,7,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-1.0695041036793391,0.3851063150982101,0.3088218110356837,10.0,10.0,14.142135623730953,10.0,0.0,10.0
SGC2026ajmphg,2,8,-46.31574630737305,-36.20719909667969,130.0,-56.31574630737305,-26.207199096679688,140.0,6.764577801862382,-73.5096897927841,-0.5159818735333825,0.3311886248660752,0.2830061430047245,14.142135623730953,10.0,17.320508075688775,2,8,-56.31574630737305,-36.20719909667969,130.0,-56.31574630737305,-36.20719909667969,140.0,6.67474668436328,-73.5096897927841,-0.9270109990682672,0.3743065208814738,0.2706760831269665,0.0,10.0,10.0,10.0,0.0,10.0
SGC2024sesgmg,2,5,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,0.0986627612973194,0.163276612303198,0.163276612303198,0.0,0.0,0.0,2,5,-66.31575012207031,-76.20719909667969,130.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,-0.0955286501681378,0.2204071061996411,0.2204071061996411,0.0,0.0,0.0,10.0,0.0,10.0
SGC2024mgtlor,2,6,-116.31575012207033,-46.20719909667969,20.0,-116.31575012207033,-46.20719909667969,20.0,6.584915566864178,-74.05272422838306,0.0965986349820942,0.3456232909322063,0.3456232909322063,0.0,0.0,0.0,2,6,-116.31575012207033,-46.20719909667969,20.0,-116.31575012207033,-46.20719909667969,20.0,6.584915566864178,-74.05272422838306,0.0559434921215906,0.2014543484743443,0.2014543484743443,0.0,0.0,0.0,0.0,0.0,0.0
SGC2022vkzqzd,2,5,-56.31574630737305,-36.20719909667969,130.0,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,0.1922435813699081,0.2591093026788371,0.2591093026788371,0.0,0.0,0.0,2,5,-56.31574630737305,-36.20719909667969,130.0,-56.31574630737305,-36.20719909667969,130.0,6.67474668436328,-73.5096897927841,0.0812254654512649,0.2351804630363169,0.2351804630363169,0.0,0.0,0.0,0.0,0.0,0.0
SGC2025eqcvse,2,6,-66.31575012207031,-56.20719909667969,120.0,-66.31575012207031,-46.20719909667969,110.0,6.584915566864178,-73.60019556082159,1.499888392094027,0.2812315154124689,0.1781163166442322,10.0,-10.0,14.142135623730953,2,6,-66.31575012207031,-56.20719909667969,110.0,-66.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.60019556082159,1.5118485239678732,0.2115734107294528,0.1071347787413852,10.0,-10.0,14.142135623730953,0.0,10.0,10.0
SGC2024rzjwkh,2,7,-66.31575012207031,-36.20719909667969,120.0,-76.31575012207031,-26.207199096679688,120.0,6.764577801862382,-73.69070129433389,0.2687151225078157,2.477513492583796,2.439572184851992,14.142135623730953,0.0,14.142135623730953,2,7,-66.31575012207031,-36.20719909667969,120.0,-76.31575012207031,-26.207199096679688,130.0,6.764577801862382,-73.69070129433389,-0.4669939729093393,2.3423436517081684,2.2521285283159727,14.142135623730953,10.0,17.320508075688775,0.0,10.0,10.0
SGC2025bsqmdh,2,4,-76.31575012207031,-46.20719909667969,100.0,-86.31575012207031,-46.20719909667969,110.0,6.584915566864178,-73.78120702784618,-1.0568264959068756,0.5869161683987306,0.5763514131291497,10.0,10.0,14.142135623730953,2,4,-76.31575012207031,-46.20719909667969,100.0,-76.31575012207031,-46.20719909667969,100.0,6.584915566864178,-73.69070129433389,0.0412103020586265,0.5791518286325564,0.5791518286325564,0.0,0.0,0.0,10.0,10.0,14.142135623730951
SGC2025bjlriy,2,4,-96.31575012207033,-26.207199096679688,90.0,-106.31575012207033,-26.207199096679688,100.0,6.764577801862382,-73.96221849487077,-1.2078711340047512,0.220668366655916,0.1270071747736476,10.0,10.0,14.142135623730953,2,4,-106.31575012207033,-26.207199096679688,100.0,-106.31575012207033,-26.207199096679688,100.0,6.764577801862382,-73.96221849487077,-0.0052684174714281,0.1766330733995309,0.1766330733995309,0.0,0.0,0.0,0.0,0.0,0.0
SGC2025qggnkx,2,6,-56.31574630737305,-36.20719909667969,110.0,-56.31574630737305,-36.20719909667969,110.0,6.67474668436328,-73.5096897927841,0.0773982025334767,0.2004841307530378,0.2004841307530378,0.0,0.0,0.0,2,6,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,120.0,6.67474668436328,-73.5096897927841,-0.0392359290027926,0.1332497466081363,0.1332497466081363,0.0,0.0,0.0,0.0,10.0,10.0
SGC2023vxejxg,2,7,-66.31575012207031,53.79280090332031,100.0,-66.31575012207031,53.79280090332031,100.0,7.483226741855195,-73.60019556082159,-0.0516595084668374,0.1953757519325543,0.1953757519325543,0.0,0.0,0.0,2,7,-66.31575012207031,53.79280090332031,120.0,-66.31575012207031,43.79280090332031,120.0,7.393395624356093,-73.60019556082159,0.7052859189587899,0.3382958551694593,0.2386291794875917,10.0,0.0,10.0,10.0,20.0,22.360679774997898
SGC2022xvwpyg,2,4,-76.31575012207031,-66.20719909667969,110.0,-76.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.69070129433389,-0.9046366380714534,0.0374666810324166,0.0294336665406241,0.0,10.0,10.0,2,4,-76.31575012207031,-76.20719909667969,120.0,-76.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.69070129433389,-0.8106772134310773,0.295149682608534,0.2706676157004424,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2023tnddfv,2,8,-46.31574630737305,43.79280090332031,120.0,-46.31574630737305,33.79280090332031,110.0,7.303564506856992,-73.41918405927181,1.2315284762242928,0.2750532212745444,0.2151314847058372,10.0,-10.0,14.142135623730953,2,8,-56.31574630737305,43.79280090332031,120.0,-56.31574630737305,43.79280090332031,120.0,7.393395624356093,-73.5096897927841,0.0007460515273649,0.2412399478967169,0.2412399478967169,0.0,0.0,0.0,14.142135623730951,10.0,17.320508075688775
SGC2023qkdtyo,2,5,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,130.0,6.405253331865975,-73.60019556082159,0.0522467428029003,0.1353420048426543,0.1353420048426543,0.0,0.0,0.0,2,5,-66.31575012207031,-76.20719909667969,120.0,-66.31575012207031,-76.20719909667969,130.0,6.315422214366873,-73.60019556082159,-0.7300219806327455,0.4039428751744415,0.392858023329549,0.0,10.0,10.0,10.0,0.0,10.0
SGC2023ypkydp,2,7,-76.31575012207031,-56.20719909667969,20.0,-76.31575012207031,-66.20719909667969,20.0,6.405253331865975,-73.69070129433389,-0.958039074591948,0.4110170954705756,0.4106487417725528,10.0,0.0,10.0,2,7,-76.31575012207031,-66.20719909667969,20.0,-76.31575012207031,-56.20719909667969,20.0,6.495084449365076,-73.69070129433389,0.9262302126498448,0.4537236162338844,0.4095406785765016,10.0,0.0,10.0,10.0,0.0,10.0
SGC2023eszijx,2,4,-36.31574630737305,-6.207200050354004,120.0,-46.31574630737305,3.792799949645996,130.0,7.034071145792724,-73.41918405927181,-0.4480979522816941,0.3010739655005804,0.2507378691118407,14.142135623730953,10.0,17.320508075688775,2,4,-46.31574630737305,-6.207200050354004,120.0,-36.31574630737305,-16.207199096679688,130.0,6.854408919361483,-73.32867832575951,-1.042633772054458,0.5034670703814327,0.262953156677032,14.14213494938139,10.0,17.32050752508467,22.36067892200566,0.0,22.36067892200566
SGC2026amcurt,2,8,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.7582541658431552,0.2498827738286088,0.1862207430796386,0.0,10.0,10.0,2,8,-66.31575012207031,-36.20719909667969,120.0,-66.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.60019556082159,-0.905099444550654,0.4302246085704723,0.3278919144912336,0.0,10.0,10.0,0.0,0.0,0.0
SGC2025ftlehs,2,4,-56.31574630737305,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.9589087402432313,0.4799779774976934,0.3618563709681504,10.000003814697266,10.0,14.142138321129512,2,4,-66.31575012207031,-46.20719909667969,120.0,-66.31575012207031,-46.20719909667969,130.0,6.584915566864178,-73.60019556082159,-0.9154484489484817,0.3863367591227403,0.2778852237566174,0.0,10.0,10.0,0.0,0.0,0.0
SGC2023bryest,2,5,-56.31574630737305,-46.20719909667969,130.0,-66.31575012207031,-36.20719909667969,140.0,6.67474668436328,-73.60019556082159,-0.6473656123107077,0.2013456178303401,0.1218576140152779,14.142138321129512,10.0,17.320510278105544,2,5,-56.31574630737305,-56.20719909667969,120.0,-56.31574630737305,-56.20719909667969,120.0,6.495084449365076,-73.5096897927841,0.0729477497140038,0.1078637309948668,0.1078637309948668,0.0,0.0,0.0,22.360681480982638,20.0,30.00000127156597
SGC2022yydkev,2,4,-66.31575012207031,-66.20719909667969,130.0,-66.31575012207031,-66.20719909667969,120.0,6.405253331865975,-73.60019556082159,0.7505477019026205,0.1398059273630649,0.1171870884564445,0.0,-10.0,10.0,2,4,-66.31575012207031,-76.20719909667969,120.0,-66.31575012207031,-76.20719909667969,120.0,6.315422214366873,-73.60019556082159,0.0529823552535351,0.1179212562234511,0.1179212562234511,0.0,0.0,0.0,10.0,0.0,10.0
SGC2025oeefpt,2,7,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.5096897927841,0.1588046343907123,0.1306676404903741,0.1306676404903741,0.0,0.0,0.0,2,7,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.5096897927841,0.1371628465604857,0.1472551273448186,0.1472551273448186,0.0,0.0,0.0,0.0,0.0,0.0
SGC2023czddpf,2,5,-76.31575012207031,-26.207199096679688,120.0,-76.31575012207031,-26.207199096679688,120.0,6.764577801862382,-73.69070129433389,0.1077111467489153,0.2101552228435885,0.2101552228435885,0.0,0.0,0.0,2,5,-76.31575012207031,-36.20719909667969,120.0,-76.31575012207031,-36.20719909667969,130.0,6.67474668436328,-73.69070129433389,-0.7652308510802293,0.2841696259431647,0.1428045015423157,0.0,10.0,10.0,10.0,10.0,14.142135623730951
SGC2023tpdrsv,2,6,-106.31575012207033,3.792799949645996,90.0,-106.31575012207033,-6.207200050354004,100.0,6.944240028293622,-73.96221849487077,-0.3299841743065226,0.5370001293792269,0.2290873171737603,10.0,10.0,14.142135623730953,2,6,-116.31575012207033,3.792799949645996,90.0,-116.31575012207033,3.792799949645996,100.0,7.034071145792724,-74.05272422838306,-0.6171041111150526,0.4453163434399255,0.3065135714791433,0.0,10.0,10.0,14.142135623730951,0.0,14.142135623730951
SGC2023wtorsh,2,6,-46.31574630737305,13.792799949645996,130.0,-46.31574630737305,13.792799949645996,140.0,7.123902263291825,-73.41918405927181,-0.9381138215578666,0.2769760814894131,0.2576662416332937,0.0,10.0,10.0,2,6,-46.31574630737305,13.792799949645996,130.0,-56.31574630737305,23.792800903320312,140.0,7.21373338935789,-73.5096897927841,-1.403596071330112,0.4507505640820581,0.2943554787686639,14.142136298080542,10.0,17.320508626292913,14.142136298080542,0.0,14.142136298080542
SGC2023zovxiv,2,5,-116.31575012207033,93.79280090332033,40.0,-116.31575012207033,93.79280090332033,30.0,7.842551211851601,-74.05272422838306,-0.2219767812595989,0.163323227496734,0.0872076727533559,0.0,-10.0,10.0,2,5,-116.31575012207033,93.79280090332033,40.0,-116.31575012207033,93.79280090332033,40.0,7.842551211851601,-74.05272422838306,0.1465538067504219,0.1051212382430354,0.1051212382430354,0.0,0.0,0.0,0.0,10.0,10.0
SGC2025crtmei,2,6,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.5096897927841,0.0354681995059511,0.1336286064063325,0.1336286064063325,0.0,0.0,0.0,2,6,-56.31574630737305,3.792799949645996,120.0,-56.31574630737305,3.792799949645996,120.0,7.034071145792724,-73.5096897927841,0.0351351457266257,0.1721215980456208,0.1721215980456208,0.0,0.0,0.0,0.0,0.0,0.0
SGC2023pvpgco,2,6,-56.31574630737305,-46.20719909667969,120.0,-56.31574630737305,-46.20719909667969,120.0,6.584915566864178,-73.5096897927841,0.1056597507083214,0.1958283738956786,0.1958283738956786,0.0,0.0,0.0,2,6,-56.31574630737305,-56.20719909667969,120.0,-56.31574630737305,-56.20719909667969,120.0,6.495084449365076,-73.5096897927841,0.1061450057110278,0.0790706672492902,0.0790706672492902,0.0,0.0,0.0,10.0,0.0,10.0
SGC2025fvvpzd,2,4,-56.31574630737305,-36.20719909667969,120.0,-56.31574630737305,-36.20719909667969,120.0,6.67474668436328,-73.5096897927841,0.0756351278774118,0.2010544427359594,0.2010544427359594,0.0,0.0,0.0,2,4,-56.31574630737305,-36.20719909667969,110.0,-56.31574630737305,-26.207199096679688,100.0,6.764577801862382,-73.5096897927841,1.2599854894443734,0.3108483483263496,0.1758791235771292,10.0,-10.0,14.142135623730953,10.0,20.0,22.360679774997898
